"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
101933,1,1,1,1,1,0,0,20170901,20181112
101934,0,0,0,0,0,1,1,20170901,20181112
101935,0,0,0,0,0,1,1,20170901,20181112
101936,0,0,0,0,0,1,1,20170901,20181112
101937,0,0,0,0,0,1,1,20170901,20181112
101938,0,0,0,0,0,1,1,20170901,20181112
101939,0,0,0,0,0,1,1,20170901,20181112
101940,1,1,1,1,1,0,0,20170901,20181112
101941,1,1,1,1,1,0,0,20170901,20181112
101942,1,1,1,1,1,0,0,20170901,20181112
101943,1,1,1,1,1,0,0,20170901,20181112
101944,1,1,1,1,1,0,0,20170901,20181112
101945,1,1,1,1,1,0,0,20170901,20181112
101946,1,1,1,1,1,0,0,20170901,20181112
101947,1,1,1,1,1,0,0,20170901,20181112
101948,1,1,1,1,1,0,0,20170901,20181112
101949,1,1,1,1,1,1,1,20170901,20220831
101956,1,1,1,1,1,1,1,20171101,20221031
101957,1,1,1,1,1,0,0,20170901,20181112
101958,1,1,1,1,1,0,0,20170901,20181112
101959,1,1,1,1,1,0,0,20170901,20181112
101960,1,1,1,1,1,0,0,20170901,20181112
101961,1,1,1,1,1,0,0,20170901,20181112
101962,0,0,0,0,0,1,0,20170901,20181112
101963,0,0,0,0,0,1,0,20170901,20181112
101974,0,0,0,0,0,1,0,20170901,20181112
101975,0,0,0,0,0,1,0,20170901,20181112
101976,0,0,0,0,0,1,0,20170901,20181112
101996,0,0,0,0,0,1,0,20170901,20181112
101997,0,0,0,0,0,0,1,20170901,20181112
102000,0,0,0,0,0,1,0,20170901,20181112
102001,0,0,0,0,0,0,1,20170901,20181112
102002,0,0,0,0,0,1,0,20170901,20181112
102003,0,0,0,0,0,0,1,20170901,20181112
102004,0,0,0,0,0,1,0,20170901,20181112
102005,0,0,0,0,0,0,1,20170901,20181112
102010,1,1,1,1,1,0,0,20170901,20181112
102011,1,1,1,1,1,0,0,20170901,20181112
102012,1,1,1,1,1,0,0,20170901,20181112
102013,1,1,1,1,1,0,0,20170901,20181112
102014,1,1,1,1,1,0,0,20170901,20181112
102015,1,1,1,1,1,0,0,20170901,20181112
102016,0,0,0,0,0,1,0,20170901,20181112
102017,0,0,0,0,0,1,0,20170901,20181112
102018,0,0,0,0,0,1,0,20170901,20181112
102019,0,0,0,0,0,0,1,20170901,20181112
102020,0,0,0,0,0,0,1,20170901,20181112
102021,0,0,0,0,0,0,1,20170901,20181112
102022,1,1,1,1,1,0,0,20170901,20181112
102023,1,1,1,1,1,0,0,20170901,20181112
102024,1,1,1,1,1,0,0,20170901,20181112
102025,1,1,1,1,1,0,0,20170901,20181112
102026,1,1,1,1,1,0,0,20170901,20181112
102027,1,1,1,1,1,0,0,20170901,20180606
102028,0,0,0,0,0,1,1,20170901,20181112
102029,0,0,0,0,0,0,1,20170901,20180531
102030,0,0,0,0,1,0,1,20170901,20180531
102031,0,0,0,0,0,0,1,20170901,20180531
102032,0,0,0,0,1,0,1,20170901,20180531
102033,1,1,1,1,1,1,1,20170904,20190612
102034,0,0,0,0,1,0,0,20170901,20181112
102035,0,0,0,0,1,0,0,20170901,20181112
102036,0,0,0,0,0,0,1,20170901,20181112
102037,1,1,1,1,1,0,0,20170901,20230630
102038,1,1,1,1,1,1,1,20170901,20230630
102042,1,1,1,1,1,1,1,20170901,20230630
102043,0,0,0,0,0,1,1,20170901,20230630
102044,1,1,1,1,1,0,0,20170901,20230630
102048,1,1,1,1,1,0,0,20170901,20230630
102051,0,1,0,0,1,1,1,20170901,20230630
102052,1,1,1,1,1,1,0,20170901,20211231
102055,1,1,1,1,1,1,0,20170901,20211231
102057,1,1,1,1,1,1,1,20170901,20211231
102069,1,1,1,1,1,1,1,20170901,20211231
102070,1,1,1,1,1,1,1,20170901,20211231
102071,1,1,1,1,1,1,1,20170901,20211231
102074,0,0,0,0,1,0,0,20170901,20180514
102075,1,1,1,1,0,1,0,20170901,20180514
102211,1,1,1,1,1,1,0,20170901,20200131
102212,1,1,1,1,1,0,0,20170901,20200131
102218,1,1,1,1,1,1,1,20160901,20230630
102219,1,1,1,1,1,0,0,20160901,20230630
102220,1,1,1,1,1,0,0,20160901,20230630
102221,1,1,1,1,1,0,0,20160901,20230630
102222,1,1,1,1,1,0,0,20160901,20230630
102223,0,0,0,0,0,1,1,20160901,20230630
102224,1,1,1,1,1,0,0,20170901,20200131
102232,0,0,0,0,0,1,0,20170901,20200131
102233,0,0,0,0,0,1,0,20170901,20200131
102234,0,0,0,0,0,1,1,20170901,20200131
102235,0,0,0,0,0,1,1,20170901,20200131
102236,0,0,0,0,0,1,1,20170901,20200131
102237,1,1,1,1,1,0,0,20170901,20200131
102238,1,1,1,1,1,0,0,20170901,20200131
102239,1,1,1,1,1,0,0,20170901,20200131
102243,1,1,1,1,1,1,1,20170913,20181231
102248,0,1,0,1,0,1,0,20170901,20181231
102249,1,0,1,0,1,0,0,20170901,20181231
102250,1,1,1,1,1,0,0,20170828,20181112
102251,1,1,1,1,1,1,0,20170904,20221231
102252,1,1,1,1,1,1,1,20170904,20221231
102253,1,1,1,1,1,1,1,20170904,20221231
102255,1,1,1,1,1,0,0,20170904,20221231
102259,0,0,0,0,0,1,1,20170904,20181112
102260,1,1,1,1,1,0,0,20170904,20181112
102261,1,1,1,1,1,0,0,20170904,20171231
102262,1,1,1,1,1,0,0,20170904,20171231
102263,0,1,0,0,1,0,0,20170904,20171231
102264,1,1,1,1,1,0,0,20170828,20181112
102265,0,1,0,0,1,0,0,20170904,20221231
102266,0,0,0,0,0,1,0,20170904,20221231
102267,1,1,1,1,1,1,0,20170904,20221231
102270,1,1,1,1,1,0,0,20170904,20181112
102281,1,0,0,0,1,0,0,20170904,20221231
102282,0,0,1,0,0,0,0,20170904,20221231
102283,0,1,0,1,0,1,0,20170904,20221231
102284,1,1,1,1,1,0,0,20170828,20181112
102285,1,1,1,1,1,0,0,20170904,20181112
102286,0,0,0,0,0,0,1,20170904,20181112
102287,0,0,0,0,0,1,1,20170904,20181112
102288,1,1,1,1,1,1,1,20170904,20181112
102289,1,1,1,1,1,1,0,20170904,20181112
102290,1,1,1,1,1,0,1,20170904,20181112
102291,1,1,1,1,1,0,0,20170904,20181112
102293,1,1,1,1,1,0,0,20170904,20181112
102294,1,1,1,1,1,0,0,20170828,20181112
102295,1,1,1,1,1,0,0,20170904,20181112
102296,0,0,0,0,0,1,0,20170904,20181112
102297,1,1,1,1,1,0,0,20170904,20181112
102304,1,1,1,1,1,1,1,20170904,20181112
102308,1,1,1,1,1,0,0,20170904,20181112
102311,0,1,0,1,0,0,0,20170904,20181112
102312,0,0,0,0,0,1,1,20170904,20181112
102313,1,1,1,1,1,0,0,20170904,20181112
102314,1,1,1,1,1,1,1,20170904,20181112
102315,0,0,0,0,0,1,0,20170904,20181112
102316,0,0,0,0,0,1,1,20170828,20181112
102317,0,0,0,0,0,1,1,20170828,20181112
102318,0,0,0,0,0,1,1,20170828,20181112
102319,1,1,1,1,1,0,0,20170904,20240229
102323,1,1,1,1,1,0,0,20170918,20181112
102325,1,1,1,1,1,1,0,20171001,20221231
102326,1,1,1,1,1,1,1,20171001,20221231
102333,1,1,1,1,1,0,0,20171001,20181112
102334,1,1,1,1,1,0,0,20171001,20181112
102335,1,1,1,1,1,0,0,20171001,20181112
102336,1,1,1,1,1,0,0,20171001,20181112
102337,1,1,1,1,1,0,0,20171001,20181112
102338,1,1,1,1,1,0,0,20171001,20181112
102339,1,1,1,1,1,0,0,20171001,20181112
102365,1,1,1,1,1,0,0,20170911,20180611
102366,1,1,1,1,1,1,0,20170607,20180831
102369,1,0,1,1,1,0,0,20171001,20221231
102375,1,1,1,1,1,0,0,20170911,20240229
102378,1,1,1,1,1,0,0,20170911,20240229
102379,0,0,0,1,0,0,0,20171002,20181112
102381,0,1,1,0,0,0,0,20171001,20221231
102382,1,0,0,1,1,0,0,20171001,20221231
102390,1,1,0,1,1,0,0,20170911,20240229
102398,1,1,1,1,1,0,0,20170911,20171130
102399,1,1,1,1,1,0,0,20170911,20171130
102400,1,1,1,1,1,0,0,20170911,20171130
102401,1,1,1,1,1,0,0,20170911,20171130
102402,1,1,1,1,1,0,0,20170911,20171130
102403,1,1,1,1,1,0,0,20170911,20171130
102404,1,1,1,1,1,0,0,20170911,20171130
102405,1,1,1,1,1,0,0,20170911,20171130
102406,0,1,1,0,0,0,0,20171001,20221231
102407,1,1,1,1,1,0,0,20171001,20221231
102408,0,0,0,1,0,0,0,20171001,20221231
102436,1,1,1,1,1,0,0,20171030,20181112
102437,1,1,1,1,1,0,0,20171030,20181112
102438,1,1,1,1,1,0,0,20171030,20181112
102439,1,1,1,1,1,0,0,20171030,20181112
102446,0,0,1,0,0,0,0,20171001,20221231
102448,0,0,0,0,0,1,0,20171001,20221231
102449,0,0,0,0,0,1,0,20171001,20221231
102472,1,1,1,1,1,0,0,20171001,20221231
102478,1,1,1,1,1,0,0,20171001,20221231
102479,1,1,1,1,1,0,0,20171001,20221231
102480,0,0,1,0,0,0,0,20171001,20221231
102481,0,0,0,1,0,0,0,20171001,20221231
102482,1,1,1,1,1,0,0,20170918,20181112
102483,1,1,1,1,1,0,0,20170918,20181112
102484,1,1,1,1,1,0,0,20170918,20181112
102485,1,1,1,1,1,0,0,20170918,20181112
102491,1,0,1,0,0,0,0,20170918,20181112
102495,1,1,1,1,1,0,0,20170918,20181112
102496,1,1,1,1,1,0,0,20170918,20181112
102497,1,1,1,1,1,0,0,20170918,20181112
102502,1,1,0,0,1,1,0,20171001,20221231
102503,1,1,1,1,1,1,0,20171001,20221231
102513,0,0,0,0,0,1,0,20170918,20180611
102514,1,1,1,1,1,0,0,20170918,20180611
102515,1,1,1,1,1,0,0,20171001,20221231
102516,1,1,1,1,0,0,0,20171001,20221231
102517,0,0,0,0,1,0,0,20171001,20221231
102518,1,1,1,1,1,0,0,20171001,20221231
102525,0,0,0,0,0,1,0,20140519,20171130
102526,1,1,1,1,1,0,0,20170918,20220122
102527,0,0,0,0,0,0,1,20140519,20171130
102531,0,0,0,0,0,0,1,20140519,20171130
102532,0,0,0,0,0,0,1,20140519,20171130
102534,1,1,1,1,1,0,0,20171030,20171222
102535,1,1,1,1,1,1,1,20170925,20220924
102537,1,1,1,1,1,0,0,20170918,20181112
102538,1,1,1,1,1,0,0,20170918,20181112
102541,1,1,1,1,1,0,0,20170918,20181112
102561,1,1,1,1,1,1,0,20170913,20181112
102562,1,1,1,1,1,1,1,20170913,20181112
102563,1,1,1,1,1,0,0,20170918,20240331
102564,1,1,1,1,0,0,0,20170918,20240331
102565,1,1,1,1,1,0,0,20170918,20240331
102566,1,1,1,1,1,0,0,20170918,20240331
102567,1,1,1,1,1,1,1,20170918,20240331
102568,0,0,0,0,0,1,1,20170918,20240331
102569,0,0,0,0,0,1,1,20170918,20240331
102570,0,0,0,0,0,1,1,20170918,20240331
102571,0,0,0,0,0,1,1,20170918,20240331
102572,1,1,1,1,1,0,0,20171030,20171222
102579,1,1,1,1,1,0,0,20170918,20181112
102580,1,1,1,1,1,0,0,20170918,20181112
102590,0,0,0,0,0,0,1,20171001,20181112
102591,0,0,0,0,0,0,1,20171001,20181112
102592,0,0,0,0,0,0,1,20171001,20181112
102593,0,0,0,0,0,0,1,20171001,20181112
102594,0,0,0,0,0,0,1,20171001,20181112
102595,0,0,0,0,1,0,0,20171030,20181112
102596,0,0,0,0,0,0,1,20171001,20181112
102597,0,0,0,0,0,0,1,20171001,20181112
102598,0,0,0,0,0,0,1,20171001,20181112
102599,0,0,0,0,0,0,1,20171001,20181112
102600,0,0,0,0,0,0,1,20171001,20181112
102601,0,0,0,0,0,0,1,20171001,20181112
102602,0,0,0,0,0,0,1,20171001,20181112
102603,0,0,0,0,0,0,1,20171001,20181112
102604,0,0,0,0,0,0,1,20171001,20181112
102605,0,0,0,0,0,0,1,20171001,20181112
102606,0,0,0,0,0,0,1,20171001,20181112
102607,0,0,0,0,0,0,1,20171001,20181112
102608,0,0,0,0,0,0,1,20171001,20181112
102609,0,0,0,0,0,0,1,20171001,20181112
102610,0,0,0,0,0,0,1,20171001,20181112
102611,0,0,0,0,0,0,1,20171001,20181112
102612,0,0,0,0,0,0,1,20171001,20181112
102613,0,0,0,0,0,0,1,20171001,20181112
102614,0,0,0,0,0,0,1,20171001,20181112
102615,0,0,0,0,0,0,1,20171001,20181112
102616,0,0,0,0,0,0,1,20171001,20181112
102617,0,0,0,0,0,0,1,20171001,20181112
102618,0,0,0,0,0,0,1,20171001,20181112
102619,0,0,0,0,0,0,1,20171001,20181112
102620,1,1,1,1,1,0,0,20171001,20181112
102621,1,1,1,1,1,0,0,20171001,20181112
102622,1,1,1,1,1,0,0,20171001,20181112
102623,1,1,1,1,1,0,0,20170918,20240229
102624,1,1,1,1,1,0,0,20170918,20181112
102660,1,1,1,1,1,0,0,20170929,20171209
102686,0,0,0,0,0,1,0,20171001,20181112
102687,0,0,0,0,0,1,0,20171001,20181112
102688,0,0,0,0,0,1,0,20171001,20181112
102690,0,0,0,0,0,1,0,20171001,20181112
102691,0,0,0,0,0,1,0,20171001,20181112
102692,0,0,0,0,0,1,0,20171001,20181112
102693,0,0,0,0,0,1,0,20171001,20181112
102694,0,0,0,0,0,1,0,20171001,20181112
102695,0,0,0,0,0,1,0,20171001,20181112
102696,0,0,0,0,0,1,0,20171001,20181112
102697,0,0,0,0,0,1,0,20171001,20181112
102698,0,0,0,0,0,1,0,20171001,20181112
102699,0,0,0,0,0,1,0,20171001,20181112
102700,0,0,0,0,0,1,0,20171001,20181112
102701,0,0,0,0,0,1,0,20171001,20181112
102702,0,0,0,0,0,1,0,20171001,20181112
102703,0,0,0,0,0,1,0,20171001,20181112
102704,0,0,0,0,0,1,0,20171001,20181112
102705,0,0,0,0,0,1,0,20171001,20181112
102706,0,0,0,0,0,1,0,20171001,20181112
102707,0,0,0,0,0,1,0,20171001,20181112
102708,0,0,0,0,0,1,0,20171001,20181112
102709,0,0,0,0,0,1,0,20171001,20181112
102710,0,0,0,0,0,1,0,20171001,20181112
102711,0,0,0,0,0,1,0,20171001,20181112
102712,0,0,0,0,0,1,0,20171001,20181112
102713,0,0,0,0,0,1,0,20171001,20181112
102714,0,0,0,0,0,1,0,20171001,20181112
102715,0,0,0,0,0,1,0,20171001,20181112
102716,0,0,0,0,0,1,0,20171001,20181112
102717,0,0,0,0,0,1,0,20171001,20181112
102718,0,0,0,0,0,1,0,20171001,20181112
102719,0,0,0,0,0,1,0,20171001,20181112
102720,0,0,0,0,0,1,0,20171001,20181112
102751,1,1,1,1,1,0,0,20171001,20171130
102752,1,1,1,1,1,0,0,20171001,20181112
102753,1,1,1,1,1,0,0,20171001,20181112
102754,1,1,1,1,1,0,0,20171001,20181112
102755,1,1,1,1,1,0,0,20171001,20181112
102756,1,1,1,1,1,0,0,20171001,20181112
102787,1,1,1,1,1,1,0,20171001,20221231
102788,0,0,0,0,0,0,1,20171001,20221231
102789,1,1,1,1,1,0,0,20171001,20221231
102790,1,1,1,1,1,0,0,20171001,20221231
102794,1,1,1,1,1,0,0,20171001,20221231
102795,1,1,1,1,1,1,0,20171001,20221231
102796,1,1,1,1,1,1,1,20171001,20221231
102797,1,1,1,1,1,1,1,20171001,20221231
102798,1,1,1,1,1,0,0,20171001,20181112
102799,1,1,1,1,1,0,0,20171001,20181112
102800,1,1,1,1,1,0,0,20171001,20181112
102801,1,1,1,1,1,0,0,20171001,20181112
102802,1,1,1,1,1,0,0,20171001,20181112
102803,1,1,1,1,1,0,0,20171001,20181112
102804,1,1,1,1,1,0,0,20171001,20181112
102808,1,1,1,1,1,0,0,20171001,20221231
102810,1,1,1,1,1,0,0,20171101,20181112
102811,1,1,1,1,1,0,0,20171101,20181112
102812,1,1,1,1,1,0,0,20171101,20181112
102813,1,1,1,1,1,0,0,20171101,20181112
102814,1,1,1,1,1,0,0,20171101,20181112
102815,1,1,1,1,1,0,0,20171101,20181112
102816,1,1,1,1,1,0,0,20171101,20181112
102817,1,1,1,1,1,0,0,20171101,20181112
102818,1,1,1,1,1,0,0,20171101,20181112
102819,1,1,1,1,1,0,0,20171101,20181112
102821,1,1,1,1,1,0,0,20171101,20181112
102822,1,1,1,1,1,0,0,20171101,20181112
102827,1,1,1,1,1,0,0,20171030,20181112
102828,1,1,1,1,1,0,0,20170925,20181112
102829,1,1,1,1,1,0,0,20170925,20181112
102830,1,1,1,1,1,0,0,20171030,20181112
102831,1,1,1,1,1,0,0,20171030,20181112
102832,1,1,1,1,1,0,0,20171030,20181112
102833,1,1,1,1,1,0,0,20171030,20181112
102834,1,1,1,1,1,0,0,20171030,20181112
102835,1,1,1,1,1,0,0,20171030,20181112
102837,0,0,0,0,0,1,1,20170925,20181112
102838,1,1,1,1,1,0,0,20170925,20181231
102839,1,1,1,1,1,0,0,20171002,20181112
102840,0,0,0,0,0,1,1,20171002,20181112
102845,1,1,1,1,1,0,0,20171001,20181112
102846,1,1,1,1,1,0,0,20171001,20181112
102847,1,1,1,1,1,0,0,20171001,20181112
102848,1,1,1,1,1,0,0,20171001,20181112
102849,1,1,1,1,1,0,0,20171001,20181112
102850,1,1,1,1,1,0,0,20171001,20181112
102851,1,1,1,1,1,0,0,20171001,20181112
102852,1,1,1,1,1,0,0,20171001,20181112
102853,1,1,1,1,1,0,0,20171001,20181112
102854,1,1,1,1,1,0,0,20171001,20181112
102855,1,1,1,1,1,0,0,20171001,20181112
102856,1,1,1,1,1,0,0,20171001,20181112
102857,1,1,1,1,1,0,0,20171001,20181112
102858,1,1,1,1,1,0,0,20171001,20181112
102859,1,1,1,1,1,0,0,20171001,20181112
102860,1,1,1,1,1,0,0,20171001,20181112
102861,1,1,1,1,1,0,0,20171001,20181112
102862,1,1,1,1,1,0,0,20171001,20181112
102863,1,1,1,1,1,0,0,20171001,20181112
102864,1,1,1,1,1,0,0,20171001,20181112
102865,1,1,1,1,1,0,0,20171001,20181112
102866,1,1,1,1,1,0,0,20171001,20181112
102867,1,1,1,1,1,0,0,20171001,20181112
102868,1,1,1,1,1,0,0,20171001,20181112
102869,1,1,1,1,1,0,0,20171001,20181112
102870,1,1,1,1,1,0,0,20171001,20181112
102871,1,1,1,1,1,0,0,20171001,20181112
102872,1,1,1,1,1,0,0,20171001,20181112
102873,1,1,1,1,1,0,0,20171001,20181112
102874,1,1,1,1,1,0,0,20171001,20181112
102875,1,1,1,1,1,0,0,20171001,20181112
102876,1,1,1,1,1,0,0,20171001,20181112
102877,1,1,1,1,1,0,0,20171001,20181112
102878,1,1,1,1,1,0,0,20171001,20181112
102879,1,1,1,1,1,0,0,20171001,20181112
102880,1,1,1,1,1,0,0,20171001,20181112
102881,1,1,1,1,1,0,0,20171001,20181112
102882,1,1,1,1,1,0,0,20171001,20181112
102883,1,1,1,1,1,0,0,20171001,20181112
102884,1,1,1,1,1,0,0,20171001,20181112
102885,1,1,1,1,1,0,0,20171001,20181112
102886,1,1,1,1,1,0,0,20171001,20181112
102887,1,1,1,1,1,0,0,20171001,20181112
102888,1,1,1,1,1,0,0,20171001,20181112
102934,1,1,1,1,1,0,0,20171030,20181112
102935,1,1,1,1,1,0,0,20171030,20181112
102936,1,1,1,1,1,0,0,20171030,20181112
102941,1,1,1,1,1,0,0,20170920,20181112
102947,1,1,1,1,1,1,1,20170925,20181231
102949,1,1,1,1,1,1,1,20170925,20181231
102964,1,1,1,1,1,0,0,20171002,20181112
102966,1,1,1,1,1,0,0,20170925,20181112
102967,0,0,0,0,0,1,0,20171001,20181112
102968,0,0,0,0,0,1,0,20171001,20181112
102969,0,0,0,0,0,1,0,20171001,20181112
102970,0,0,0,0,0,0,1,20171001,20181112
102971,0,0,0,0,0,0,1,20171001,20181112
102972,0,0,0,0,0,0,1,20171001,20181112
102973,1,1,1,1,1,0,0,20171002,20181112
102974,1,1,1,1,1,0,0,20171002,20181112
102975,1,1,1,1,1,0,0,20171002,20181112
102976,1,1,1,1,1,0,0,20171002,20181112
102977,1,1,1,1,1,0,0,20171002,20181112
102978,1,1,1,1,1,0,0,20171002,20181112
102979,1,1,1,1,1,0,0,20171002,20181112
102985,1,1,1,1,1,0,0,20170925,20180612
102986,0,0,0,0,0,1,0,20171001,20181112
102987,0,0,0,0,0,1,0,20171001,20181112
102988,0,0,0,0,0,1,0,20171001,20181112
102989,0,0,0,0,0,1,0,20171001,20181112
102990,0,0,0,0,0,1,0,20171001,20181112
102991,0,0,0,0,0,0,1,20171001,20181112
102992,0,0,0,0,0,0,1,20171001,20181112
102993,0,0,0,0,0,0,1,20171001,20181112
102994,0,0,0,0,0,0,1,20171001,20181112
102995,0,0,0,0,0,0,1,20171001,20181112
102996,1,1,1,1,1,0,0,20170925,20181112
102997,1,1,1,1,1,1,1,20170925,20181112
103000,1,1,1,1,1,1,1,20170926,20220122
103001,1,1,1,1,1,0,0,20170925,20180612
103003,1,1,1,1,1,1,1,20171001,20220930
103004,1,1,1,1,1,1,1,20171001,20220930
103150,1,1,1,1,1,1,0,20171001,20221231
103175,1,1,1,1,1,1,1,20171005,20180309
103228,1,1,1,1,1,1,1,20171005,20180520
103229,1,1,1,1,1,1,1,20171005,20180520
103230,1,1,1,1,1,1,1,20171005,20180520
103231,1,1,1,1,1,0,0,20171001,20221231
103232,1,1,1,1,1,1,1,20170929,20221231
103233,1,1,1,1,1,0,0,20171001,20221231
103234,1,1,1,1,1,1,1,20170929,20221231
103235,1,1,1,1,1,1,1,20171001,20211231
103236,1,1,1,1,1,1,1,20171001,20211231
103238,0,0,0,1,0,0,0,20170927,20181112
103239,0,0,0,1,0,0,0,20170927,20181112
103240,0,0,0,1,0,0,0,20170927,20181112
103241,1,1,1,0,1,0,0,20170927,20181112
103242,1,1,1,0,1,0,0,20170927,20181112
103243,1,1,1,0,1,0,0,20170927,20181112
103249,0,0,0,0,1,0,0,20170918,20240331
103250,0,0,0,0,0,1,1,20170929,20221231
103251,1,1,1,1,1,0,0,20171002,20181112
103252,1,1,1,1,1,0,0,20171002,20181112
103253,1,1,1,1,1,0,0,20171002,20181112
103254,1,1,1,1,1,0,0,20171002,20171130
103255,1,1,1,1,1,0,0,20171002,20171130
103256,1,1,1,1,1,0,0,20171002,20171130
103257,1,1,1,1,1,0,0,20171002,20171130
103258,1,1,1,1,1,0,0,20171002,20171130
103259,1,1,1,1,1,0,0,20171002,20171130
103260,1,1,1,1,1,0,0,20171002,20240229
103261,1,1,1,1,1,0,0,20171002,20240229
103262,1,1,1,1,1,0,0,20171002,20240229
103263,1,1,1,1,1,0,0,20171002,20240229
103264,1,1,1,1,1,0,0,20171002,20240229
103265,1,1,1,1,1,0,0,20171002,20181112
103266,0,0,0,0,1,0,0,20140113,20181231
103267,1,1,1,1,1,0,0,20171002,20181112
103268,1,1,1,1,1,0,0,20171002,20240229
103269,1,1,1,1,1,0,0,20171002,20240229
103270,1,1,1,1,1,0,0,20171002,20240229
103271,1,1,1,1,1,0,0,20171002,20181112
103272,1,1,1,1,1,0,0,20171002,20181112
103273,0,0,0,0,0,1,1,20171002,20171130
103274,0,0,0,0,0,1,1,20171002,20171130
103278,1,1,1,1,1,0,0,20171001,20180430
103279,1,1,1,1,1,0,0,20171001,20180430
103280,0,0,0,0,0,1,1,20171001,20180430
103282,1,1,1,1,1,0,0,20171115,20180430
103283,0,0,0,0,0,1,1,20171115,20180430
103284,0,0,0,0,0,1,1,20171001,20180430
103285,1,1,1,1,1,0,0,20171001,20180430
103286,1,1,1,1,1,0,0,20171001,20180430
103287,0,0,0,0,0,1,1,20171001,20180430
103288,1,1,1,1,1,0,0,20171001,20180430
103289,0,0,0,0,0,1,1,20171001,20180430
103290,1,1,1,1,1,0,0,20171001,20180430
103291,1,1,1,1,1,0,0,20171001,20180430
103292,0,0,0,0,0,1,1,20171001,20180430
103293,1,1,1,1,1,0,0,20171001,20180430
103295,1,1,1,1,1,1,1,20171001,20180430
103297,1,1,1,1,1,0,0,20171115,20180430
103298,1,1,1,1,1,0,0,20171115,20180430
103299,1,1,1,1,1,0,0,20171115,20180430
103300,0,0,0,0,0,1,1,20171115,20180430
103301,0,0,0,0,0,1,1,20171002,20181112
103312,1,1,1,1,1,0,0,20171115,20180430
103360,0,0,0,0,0,1,1,20171002,20181112
103366,1,0,1,1,0,0,0,20171101,20181112
103368,1,1,1,1,1,0,0,20171001,20181231
103369,0,0,0,0,0,1,1,20171002,20181112
103370,1,1,1,1,1,0,0,20171002,20181112
103383,1,1,1,1,1,0,0,20171009,20181112
103384,1,1,1,1,1,0,0,20171009,20181112
103410,0,0,0,0,0,1,1,20171002,20181112
103411,1,1,1,1,1,0,0,20171001,20181231
103412,1,1,1,1,1,0,0,20171001,20181231
103431,1,1,1,1,1,1,1,20171001,20180331
103432,1,1,1,1,1,1,1,20171001,20180331
103433,1,1,1,1,1,0,0,20171201,20181112
103434,1,1,1,1,1,0,0,20171201,20181112
103435,1,1,1,1,1,0,0,20171201,20181112
103436,1,1,1,1,1,0,0,20171201,20181112
103437,1,1,1,1,1,0,0,20171201,20181112
103438,1,1,1,1,1,0,0,20171201,20181112
103439,1,1,1,1,1,0,0,20171201,20181112
103440,1,1,1,1,1,0,0,20171201,20181112
103441,1,1,1,1,1,0,0,20171201,20181112
103442,1,1,1,1,1,0,0,20171201,20181112
103443,1,1,1,1,1,0,0,20171201,20181112
103452,0,0,0,0,0,1,1,20171001,20181112
103453,0,0,0,0,0,0,1,20171001,20181112
103454,0,0,0,0,0,1,0,20171001,20181112
103455,1,1,1,1,1,0,0,20171001,20181112
103456,1,1,1,1,1,0,0,20171001,20181112
103458,1,1,1,1,1,1,1,20171005,20211018
103459,1,1,1,1,1,0,0,20171030,20181112
103460,1,1,1,1,0,0,0,20171030,20181112
103461,1,1,1,1,1,0,0,20171030,20181112
103462,1,1,1,1,1,0,0,20171030,20181112
103463,1,1,1,1,1,0,0,20171030,20181112
103464,1,1,1,1,1,0,0,20171030,20181112
103465,1,1,1,1,1,0,0,20171030,20181112
103466,1,1,1,1,1,0,0,20171030,20181112
103467,1,1,1,1,1,0,0,20171030,20181112
103468,1,1,1,1,1,0,0,20171030,20181112
103469,1,1,1,1,1,0,0,20171030,20171130
103470,1,1,1,1,1,0,0,20171030,20171130
103471,1,1,1,1,1,0,0,20171030,20181112
103472,1,1,1,1,1,1,0,20171101,20221231
103473,1,1,1,1,1,0,0,20171030,20181112
103475,1,1,1,1,1,0,0,20171101,20180611
103476,1,1,1,1,1,0,0,20171101,20180611
103477,1,1,1,1,1,0,0,20171101,20180611
103478,1,1,1,1,1,0,0,20171101,20180611
103479,1,1,1,1,1,0,0,20171101,20180611
103480,1,1,1,1,1,0,0,20171101,20180611
103481,1,1,1,1,1,0,0,20171101,20180611
103482,1,1,1,1,1,0,0,20171101,20180611
103483,1,1,1,1,1,0,0,20171101,20180611
103484,1,1,1,1,1,0,0,20171101,20180611
103485,1,1,1,1,1,0,0,20171009,20240229
103489,1,1,1,1,1,0,0,20171009,20240229
103494,0,0,0,0,0,1,0,20160101,20200531
103662,1,1,1,1,1,1,1,20171101,20221231
103663,1,1,1,1,1,0,0,20171016,20240229
103664,1,1,1,1,1,0,0,20171016,20240229
103665,1,1,1,1,1,1,0,20171101,20221231
103666,1,1,1,1,1,1,1,20171101,20171129
103667,1,1,1,1,1,0,0,20171101,20221231
103668,1,1,1,1,1,1,1,20171101,20221231
103669,1,1,1,1,1,1,1,20171101,20221231
103670,1,1,1,1,1,0,0,20171101,20221231
103671,1,1,1,1,1,1,1,20171101,20221231
103673,1,0,1,1,0,0,0,20171101,20181112
103674,1,1,1,1,1,0,0,20171016,20220331
103725,1,1,1,1,1,0,0,20171016,20181231
103726,1,1,1,1,1,1,1,20171016,20181231
103727,1,1,1,1,1,0,0,20171016,20181231
